උදව් කරනවා,Help
උදව් කරන්න,උදව්
උදව් කරන්න,උදව් කරනවා
උදව් කරන්න,උදව් කළා
උදව් කරන්න,Help
උදව් කළා,උදව්
උදව් කළා,උදව් කරනවා
උදව් කළා,උදව් කරන්න
උදව් කළා,Help
Help,උදව්
Help,උදව් කරනවා
Help,උදව් කරන්න
Help,උදව් කළා
මෙහෙ,Here
මෙතන,Here
මෙහෙ,මෙතන
මෙතන,මෙහෙ
උස,High
කන්ද,Hill
ගහනවා,Hit
ගහන්න,Hit
ගැහුවා,Hit
ගහනවා,ගහන්න
ගහනවා,ගැහුවා
ගහන්න,ගහනවා
ගහන්න,ගැහුවා
ගැහුවා,ගහනවා
ගැහුවා,ගහන්න
රෝහල,Hospital
ඉස්පිරිතාලෙ,Hospital
හොස්පිට්ල්,Hospital
සුවසෙවන,Hospital
රෝහල,ඉස්පිරිතාලෙ
රෝහල,හොස්පිට්ල්
රෝහල,සුවසෙවන
ඉස්පිරිතාලෙ,රෝහල
ඉස්පිරිතාලෙ,හොස්පිට්ල්
ඉස්පිරිතාලෙ,සුවසෙවන
හොස්පිට්ල්,රෝහල
හොස්පිට්ල්,ඉස්පිරිතාලෙ
හොස්පිට්ල්,සුවසෙවන
සුවසෙවන,රෝහල
සුවසෙවන,ඉස්පිරිතාලෙ
සුවසෙවන,හොස්පිට්ල්
පැය,Hour
ගෙදර,House
නිවස,House
ගේ,House
ගෙවල්,House
Home,House
ගෙය,House
නිවහන,House
ගෙදර,නිවස
ගෙදර,ගේ
ගෙදර,ගෙවල්
ගෙදර,Home
ගෙදර,ගෙය
ගෙදර,නිවහන
නිවස,ගෙදර
නිවස,ගේ
නිවස,ගෙවල්
නිවස,Home
නිවස,ගෙය
නිවස,නිවහන
ගේ,ගෙදර
ගේ,නිවස
ගේ,ගෙවල්
ගේ,Home
ගේ,ගෙය
ගේ,නිවහන
ගෙවල්,ගෙදර
ගෙවල්,නිවස
ගෙවල්,ගේ
ගෙවල්,Home
ගෙවල්,ගෙය
ගෙවල්,නිවහන
Home,ගෙදර
Home,නිවස
Home,ගේ
Home,ගෙවල්
Home,ගෙය
Home,නිවහන
ගෙය,ගෙදර
ගෙය,නිවස
ගෙය,ගේ
ගෙය,ගෙවල්
ගෙය,Home
ගෙය,නිවහන
නිවහන,ගෙදර
නිවහන,නිවස
නිවහන,ගේ
නිවහන,ගෙවල්
නිවහන,Home
නිවහන,ගෙය
කොහොමද,How are you
සැප සනීප,How are you
කොහොමද,සැප සනීප
සැප සනීප,කොහොමද
කොච්චර,How many
කොච්චරද,How many
කොච්චර,කොච්චරද
කොච්චරද,කොච්චර
කොපමණ,How much
කීයද,How much
කොපමණ,කීයද
කීයද,කොපමණ
සැමියා,Husband
මහත්තයා,Husband
සැමියා,මහත්තයා
මහත්තයා,සැමියා
මම,I
මට,I
මා,I
මාව,I
මං,I
මන්,I
මමයි,I
මම,මට
මම,මා
මම,මාව
මම,මං
මම,මන්
මම,මමයි
මට,මම
මට,මා
මට,මාව
මට,මං
මට,මන්
මට,මමයි
මා,මම
මා,මට
මා,මාව
මා,මං
මා,මන්
මා,මමයි
මාව,මම
මාව,මට
මාව,මා
මාව,මං
මාව,මන්
මාව,මමයි
මං,මම
මං,මට
මං,මා
මං,මාව
මං,මන්
මං,මමයි
මන්,මම
මන්,මට
මන්,මා
මන්,මාව
මන්,මං
මන්,මමයි
මමයි,මම
මමයි,මට
මමයි,මා
මමයි,මාව
මමයි,මං
මමයි,මන්
බලපෑම,Impact
Effect,Impact
බලපෑම,Effect
Effect,බලපෑම
තුල,In
ඇතුලෙ,In
තුල,ඇතුලෙ
ඇතුලෙ,තුල
ස්වාධීන,Independent
ඇතුලේ,Inside
ඇතුළත,Inside
ඇතුලේ,ඇතුළත
ඇතුළත,ඇතුලේ
ඒ වෙනුවට,Instead
වෙනුවට,Instead
ඒ වෙනුවට,වෙනුවට
වෙනුවට,ඒ වෙනුවට
අන්තර්ජාලය,Internet
ඉන්ටර්නෙට්,Internet
අන්තර්ජාලය,ඉන්ටර්නෙට්
ඉන්ටර්නෙට්,අන්තර්ජාලය
මම දන්නවා,I know
දන්නවා,I know
මම දන්නවා,දන්නවා
දන්නවා,මම දන්නවා
ජනවාරි,January
ජූලි,July
පනිනවා,Jump
පනින්න,Jump
පැන්නා,Jump
පනිනවා,පනින්න
පනිනවා,පැන්නා
පනින්න,පනිනවා
පනින්න,පැන්නා
පැන්නා,පනිනවා
පැන්නා,පනින්න
ජූනි,June
යතුර,Key
පිහිය,Knife
තට්ටු කරනවා,Knock
තට්ටු කරන්න,Knock
තට්ටු කළා,Knock
තට්ටු කරනවා,තට්ටු කරන්න
තට්ටු කරනවා,තට්ටු කළා
තට්ටු කරන්න,තට්ටු කරනවා
තට්ටු කරන්න,තට්ටු කළා
තට්ටු කළා,තට්ටු කරනවා
තට්ටු කළා,තට්ටු කරන්න
කාන්තාව,Lady
ගෑණු,Lady
වනිතාව,Lady
කාන්තාව,ගෑණු
කාන්තාව,වනිතාව
ගෑණු,කාන්තාව
ගෑණු,වනිතාව
වනිතාව,කාන්තාව
වනිතාව,ගෑණු
ලැප්ටොප්,Laptop
ලැප්ටොප් එක,Laptop
ලැප්ටොප්,ලැප්ටොප් එක
ලැප්ටොප් එක,ලැප්ටොප්
හිනාවෙනවා,Laugh
හිනා වුනා,Laugh
හිනාවෙනවා,හිනා වුනා
හිනා වුනා,හිනාවෙනවා
මඟ පෙන්වනවා,Lead
කකුල,Leg
අඩු,Less
අඩුයි,Less
Less,Less
අඩු,අඩුයි
අඩු,Less
අඩුයි,අඩු
අඩුයි,Less
Less,අඩු
Less,අඩුයි
ඉඩ දෙන්න,Let
කැමතියි,Like
කැමති,Like
කැමතියි,කැමති
කැමති,කැමතියි
සිංහයා,Lion
සිංහයෝ,Lion
සිංහයා,සිංහයෝ
සිංහයෝ,සිංහයා
ලැයිස්තුව,List
අහනවා,Listen
අහන්න,Listen
ඇහුවා,Listen
ඇහුම්කන් දෙනවා,Listen
අහනවා,අහන්න
අහනවා,ඇහුවා
අහනවා,ඇහුම්කන් දෙනවා
අහන්න,අහනවා
අහන්න,ඇහුවා
අහන්න,ඇහුම්කන් දෙනවා
ඇහුවා,අහනවා
ඇහුවා,අහන්න
ඇහුවා,ඇහුම්කන් දෙනවා
ඇහුම්කන් දෙනවා,අහනවා
ඇහුම්කන් දෙනවා,අහන්න
ඇහුම්කන් දෙනවා,ඇහුවා
ස්ථානය,Location
තැන,Location
ස්ථානය,තැන
තැන,ස්ථානය
අගුල,Lock
බුරුල්,Loose
ආදරෙයි,Love
ආදරය,Love
ආදරය කරනවා,Love
ආදරෙයි,ආදරය
ආදරෙයි,ආදරය කරනවා
ආදරය,ආදරෙයි
ආදරය,ආදරය කරනවා
ආදරය කරනවා,ආදරෙයි
ආදරය කරනවා,ආදරය
අඩු,Low
හදනවා,Make
හදන්න,Make
හැදුවා,Make
හදනවා,හදන්න
හදනවා,හැදුවා
හදන්න,හදනවා
හදන්න,හැදුවා
හැදුවා,හදනවා
හැදුවා,හදන්න
මිනිහා,Man
පිරිමි,Man
පුද්ගලයා,Man
මිනිහා,පිරිමි
මිනිහා,පුද්ගලයා
පිරිමි,මිනිහා
පිරිමි,පුද්ගලයා
පුද්ගලයා,මිනිහා
පුද්ගලයා,පිරිමි
මාර්තු,March
මැයි,May
බෙහෙත්,Medicine
ඖෂධ,Medicine
බෙහෙත්,ඖෂධ
ඖෂධ,බෙහෙත්
හමුවෙනවා,Meet
හමුවෙන්න,Meet
හමු වුනා,Meet
හමුවෙනවා,හමුවෙන්න
හමුවෙනවා,හමු වුනා
හමුවෙන්න,හමුවෙනවා
හමුවෙන්න,හමු වුනා
හමු වුනා,හමුවෙනවා
හමු වුනා,හමුවෙන්න
මැද,Middle
කිරි,Milk
මනස,Mind
විනාඩි,Minutes
සඳුදා,Monday
මුදල්,Money
සල්ලි,Money
මුදල්,සල්ලි
සල්ලි,මුදල්
වඳුරා,Monkey
වඳුරෝ,Monkey
වඳුරා,වඳුරෝ
වඳුරෝ,වඳුරා
මාසය,Month
මාස,Months
හඳ,Moon
චන්ද්‍රයා,Moon
හඳ,චන්ද්‍රයා
චන්ද්‍රයා,හඳ
උදේ,Morning
උදෑසන,Morning
උදේ,උදෑසන
උදෑසන,උදේ
අම්මා,Mother
අම්මේ,Mother
අම්ම,Mother
මව,Mother
මෑණියන්,Mother
අම්මි,Mother
අම්මා,අම්මේ
අම්මා,අම්ම
අම්මා,මව
අම්මා,මෑණියන්
අම්මා,අම්මි
අම්මේ,අම්මා
අම්මේ,අම්ම
අම්මේ,මව
අම්මේ,මෑණියන්
අම්මේ,අම්මි
අම්ම,අම්මා
අම්ම,අම්මේ
අම්ම,මව
අම්ම,මෑණියන්
අම්ම,අම්මි
මව,අම්මා
මව,අම්මේ
මව,අම්ම
මව,මෑණියන්
මව,අම්මි
මෑණියන්,අම්මා
මෑණියන්,අම්මේ
මෑණියන්,අම්ම
මෑණියන්,මව
මෑණියන්,අම්මි
අම්මි,අම්මා
අම්මි,අම්මේ
අම්මි,අම්ම
අම්මි,මව
අම්මි,මෑණියන්
මෝටර් සයිකලය,Motorcycle
මෝටර් සයිකල්,Motorcycle
බයික් එක,Motorcycle
මෝටර් සයිකලය,මෝටර් සයිකල්
මෝටර් සයිකලය,බයික් එක
මෝටර් සයිකල්,මෝටර් සයිකලය
මෝටර් සයිකල්,බයික් එක
බයික් එක,මෝටර් සයිකලය
බයික් එක,මෝටර් සයිකල්
කට,Mouth
චිත්‍රපටය,Movie
ෆිල්ම්,Movie
චිත්‍රපටිය,Movie
ෆිල්ම් එක,Movie
චිත්‍රපටය,ෆිල්ම්
චිත්‍රපටය,චිත්‍රපටිය
චිත්‍රපටය,ෆිල්ම් එක
ෆිල්ම්,චිත්‍රපටය
ෆිල්ම්,චිත්‍රපටිය
ෆිල්ම්,ෆිල්ම් එක
චිත්‍රපටිය,චිත්‍රපටය
චිත්‍රපටිය,ෆිල්ම්
චිත්‍රපටිය,ෆිල්ම් එක
ෆිල්ම් එක,චිත්‍රපටය
ෆිල්ම් එක,ෆිල්ම්
ෆිල්ම් එක,චිත්‍රපටිය
ගුණ කිරීම,Multiplication
මගේ,My
ළඟ,Near
අසල,Near
ළඟ,අසල
අසල,ළඟ
ජාලය,Network
කවදාවත්,Never
ඊළඟ,Next
අල්ලපු ගෙදර,Next door
රාත්‍රිය,Night
රෑ,Night
රාත්‍රිය,රෑ
රෑ,රාත්‍රිය
නෑ,No
නැහැ,No
නෑ,නැහැ
නැහැ,නෑ
කිසිවක් නැත,None
නහය,Nose
නෑ,Not
නැහැ,Not
නෑ,නැහැ
නැහැ,නෑ
හොඳ නෑ,Not good
කැමති නැහැ,Not like
අකමැතියි,Not like
කැමති නැහැ,අකමැතියි
අකමැතියි,කැමති නැහැ
කැමති නෑ,Not like (dislike)
නොවැම්බර්,November
දැන්,Now
ඔක්තෝබර්,October
පරණ,Old
වයසක,Old
පරණ,වයසක
වයසක,පරණ
මත,On
අරිනවා,Open
විවෘත කරනවා,Open
ඇරියා,Open
අරිනවා,විවෘත කරනවා
අරිනවා,ඇරියා
විවෘත කරනවා,අරිනවා
විවෘත කරනවා,ඇරියා
ඇරියා,අරිනවා
ඇරියා,විවෘත කරනවා
හෝ,Or
නැත්නම්,Or
හෝ,නැත්නම්
නැත්නම්,හෝ
තැඹිලි,Orange
ඇණවුම් කරනවා,Order
ඇණවුම් කරන්න,Order
ඇණවුම් කළා,Order
ඇණවුම් කරනවා,ඇණවුම් කරන්න
ඇණවුම් කරනවා,ඇණවුම් කළා
ඇණවුම් කරන්න,ඇණවුම් කරනවා
ඇණවුම් කරන්න,ඇණවුම් කළා
ඇණවුම් කළා,ඇණවුම් කරනවා
ඇණවුම් කළා,ඇණවුම් කරන්න
අපේ,Our
එළියෙ,Out
පිටත,Out
එළියෙ,පිටත
පිටත,එළියෙ
උඩින්,Over
තීන්ත,Paint
කොටස,Part
අතීත,Past
මාර්ගය,Path
සාමය,Peace
චූ කරනවා,Peeing
චූ කරන්න,Peeing
චූ කරනවා,චූ කරන්න
චූ කරන්න,චූ කරනවා
පෑන,Pen
පෑන්,Pen
පෑන,පෑන්
පෑන්,පෑන
පැන්සල,Pencil
මිනිස්සු,People
ජනතාව,People
මිනිස්සු,ජනතාව
ජනතාව,මිනිස්සු
ජංගම දුරකථනය,Phone
ෆෝන් එක,Phone
ජංගම දුරකථනය,ෆෝන් එක
ෆෝන් එක,ජංගම දුරකථනය
රෝස,Pink
ප්ලේන් එක,Plane
ගුවන් යානය,Plane
ප්ලේන්,Plane
ප්ලේන් එක,ගුවන් යානය
ප්ලේන් එක,ප්ලේන්
ගුවන් යානය,ප්ලේන් එක
ගුවන් යානය,ප්ලේන්
ප්ලේන්,ප්ලේන් එක
ප්ලේන්,ගුවන් යානය
පීරිසිය,Plate
පිඟාන,Plate
පීරිසිය,පිඟාන
පිඟාන,පීරිසිය
සෙල්ලම් කරනවා,Play
සෙල්ලම් කරන්න,Play
සෙල්ලම් කළා,Play
සෙල්ලම්,Play
Play,Play
සෙල්ලම් කරනවා,සෙල්ලම් කරන්න
සෙල්ලම් කරනවා,සෙල්ලම් කළා
සෙල්ලම් කරනවා,සෙල්ලම්
සෙල්ලම් කරනවා,Play
සෙල්ලම් කරන්න,සෙල්ලම් කරනවා
සෙල්ලම් කරන්න,සෙල්ලම් කළා
සෙල්ලම් කරන්න,සෙල්ලම්
සෙල්ලම් කරන්න,Play
සෙල්ලම් කළා,සෙල්ලම් කරනවා
සෙල්ලම් කළා,සෙල්ලම් කරන්න
සෙල්ලම් කළා,සෙල්ලම්
සෙල්ලම් කළා,Play
සෙල්ලම්,සෙල්ලම් කරනවා
සෙල්ලම්,සෙල්ලම් කරන්න
සෙල්ලම්,සෙල්ලම් කළා
සෙල්ලම්,Play
Play,සෙල්ලම් කරනවා
Play,සෙල්ලම් කරන්න
Play,සෙල්ලම් කළා
Play,සෙල්ලම්
ක්‍රීඩකයා,Player
 සාක්කුව,Pocket
සාක්කුව,Pocket
 සාක්කුව,සාක්කුව
සාක්කුව, සාක්කුව
ලක්ෂ්‍යය,Point
Point,Point
ලක්ෂ්‍යය,Point
Point,ලක්ෂ්‍යය
පොලිස්,Police
රාළහාමි,Police
පොලිස්,රාළහාමි
රාළහාමි,පොලිස්
පොලිසිය,Police station
පොලිස් ස්ථානය,Police station
පොලිසිය,පොලිස් ස්ථානය
පොලිස් ස්ථානය,පොලිසිය
ධනාත්මක,Positive
වර්තමාන,Present
ප්‍රශ්නය,Problem
අදිනවා,Pull
අදින්න,Pull
ඇද්දා,Pull
අදිනවා,අදින්න
අදිනවා,ඇද්දා
අදින්න,අදිනවා
අදින්න,ඇද්දා
ඇද්දා,අදිනවා
ඇද්දා,අදින්න
දම්,Purple
දානවා,Put
දාන්න,Put
දැම්මා,Put
දානවා,දාන්න
දානවා,දැම්මා
දාන්න,දානවා
දාන්න,දැම්මා
දැම්මා,දානවා
දැම්මා,දාන්න
ඉක්මන්,Quick
ඉක්මනට,Quickly
හාවා,Rabbit
හාවෝ,Rabbit
හාවෙක්,Rabbit
හාවා,හාවෝ
හාවා,හාවෙක්
හාවෝ,හාවා
හාවෝ,හාවෙක්
හාවෙක්,හාවා
හාවෙක්,හාවෝ
ගුවන් විදුලිය,Radio
රේඩියෝව,Radio
ගුවන් විදුලිය,රේඩියෝව
රේඩියෝව,ගුවන් විදුලිය
කියවනවා,Read
කියවන්න,Read
කියවනවා,කියවන්න
කියවන්න,කියවනවා
රතු,Red
නෑදෑයෝ,Relations
බත්,Rice
පොහොසත්,Rich
සල්ලි තියෙන,Rich
පොහොසත්,සල්ලි තියෙන
සල්ලි තියෙන,පොහොසත්
මුද්ද,Ring
පාර,Road
දුවනවා,Run
දුවන්න,Run
දිව්වා,Run
දුවනවා,දුවන්න
දුවනවා,දිව්වා
දුවන්න,දුවනවා
දුවන්න,දිව්වා
දිව්වා,දුවනවා
දිව්වා,දුවන්න
දුක,Sad
කණගාටු,Sad
දුකයි,Sad
දුක,කණගාටු
දුක,දුකයි
කණගාටු,දුක
කණගාටු,දුකයි
දුකයි,දුක
දුකයි,කණගාටු
එකම,Same
වැලි,Sand
සාරිය,Saree
සෙනසුරාදා,Saturday
පාසල,School
ඉස්කෝලේ,School
විදුහල,School
ඉස්කෝලෙ,School
විද්‍යාලය,School
පාසල,ඉස්කෝලේ
පාසල,විදුහල
පාසල,ඉස්කෝලෙ
පාසල,විද්‍යාලය
ඉස්කෝලේ,පාසල
ඉස්කෝලේ,විදුහල
ඉස්කෝලේ,ඉස්කෝලෙ
ඉස්කෝලේ,විද්‍යාලය
විදුහල,පාසල
විදුහල,ඉස්කෝලේ
විදුහල,ඉස්කෝලෙ
විදුහල,විද්‍යාලය
ඉස්කෝලෙ,පාසල
ඉස්කෝලෙ,ඉස්කෝලේ
ඉස්කෝලෙ,විදුහල
ඉස්කෝලෙ,විද්‍යාලය
විද්‍යාලය,පාසල
විද්‍යාලය,ඉස්කෝලේ
විද්‍යාලය,විදුහල
විද්‍යාලය,ඉස්කෝලෙ
කසනවා,Scratch
කසන්න,Scratch
කැසුවා,Scratch
කසනවා,කසන්න
කසනවා,කැසුවා
කසන්න,කසනවා
කසන්න,කැසුවා
කැසුවා,කසනවා
කැසුවා,කසන්න
හොයනවා,Search
හොයන්න,Search
හෙව්වා,Search
හොයනවා,හොයන්න
හොයනවා,හෙව්වා
හොයන්න,හොයනවා
හොයන්න,හෙව්වා
හෙව්වා,හොයනවා
හෙව්වා,හොයන්න
තත්පර,Seconds
පේනවා,See
දැක්කා,See
දකිනවා,See
දකින්න,See
පේනවා,දැක්කා
පේනවා,දකිනවා
පේනවා,දකින්න
දැක්කා,පේනවා
දැක්කා,දකිනවා
දැක්කා,දකින්න
දකිනවා,පේනවා
දකිනවා,දැක්කා
දකිනවා,දකින්න
දකින්න,පේනවා
දකින්න,දැක්කා
දකින්න,දකිනවා
තෝරනවා,Select
තෝරන්න,Select
තේරුවා,Select
තෝරාගන්නවා,Select
තෝරනවා,තෝරන්න
තෝරනවා,තේරුවා
තෝරනවා,තෝරාගන්නවා
තෝරන්න,තෝරනවා
තෝරන්න,තේරුවා
තෝරන්න,තෝරාගන්නවා
තේරුවා,තෝරනවා
තේරුවා,තෝරන්න
තේරුවා,තෝරාගන්නවා
තෝරාගන්නවා,තෝරනවා
තෝරාගන්නවා,තෝරන්න
තෝරාගන්නවා,තේරුවා
විකුණනවා,Sell
විකුණන්න,Sell
විකුනුවා,Sell
විකුණනවා,විකුණන්න
විකුණනවා,විකුනුවා
විකුණන්න,විකුණනවා
විකුණන්න,විකුනුවා
විකුනුවා,විකුණනවා
විකුනුවා,විකුණන්න
ජ්‍යෙෂ්ඨ,Senior
සැප්තැම්බර්,September
බෙදාගෙන,Share
කමිසය,Shirt
ෂර්ට් එක,Shirt
කමිසය,ෂර්ට් එක
ෂර්ට් එක,කමිසය
කඩේ,Shop
කඩ,Shop
වෙළඳසැල,Shop
සාප්පුව,Shop
කඩේ,කඩ
කඩේ,වෙළඳසැල
කඩේ,සාප්පුව
කඩ,කඩේ
කඩ,වෙළඳසැල
කඩ,සාප්පුව
වෙළඳසැල,කඩේ
වෙළඳසැල,කඩ
වෙළඳසැල,සාප්පුව
සාප්පුව,කඩේ
සාප්පුව,කඩ
සාප්පුව,වෙළඳසැල
පෙන්වනවා,Show
පෙන්වන්න,Show
පෙන්නුවා,Show
පෙන්වනවා,පෙන්වන්න
පෙන්වනවා,පෙන්නුවා
පෙන්වන්න,පෙන්වනවා
පෙන්වන්න,පෙන්නුවා
පෙන්නුවා,පෙන්වනවා
පෙන්නුවා,පෙන්වන්න
සලකුණ,Sign
ලකුණ,Sign
සලකුණ,ලකුණ
ලකුණ,සලකුණ
සංඥා භාෂාව,Sign language
සහෝදරිය,Sister
නෑනා,Sister in law
වාඩි වෙනවා,Sit
ඉඳගන්න,Sit
වාඩි වුනා,Sit
වාඩිවෙනවා,Sit
වාඩිවෙන්න,Sit
වාඩි වෙනවා,ඉඳගන්න
වාඩි වෙනවා,වාඩි වුනා
වාඩි වෙනවා,වාඩිවෙනවා
වාඩි වෙනවා,වාඩිවෙන්න
ඉඳගන්න,වාඩි වෙනවා
ඉඳගන්න,වාඩි වුනා
ඉඳගන්න,වාඩිවෙනවා
ඉඳගන්න,වාඩිවෙන්න
වාඩි වුනා,වාඩි වෙනවා
වාඩි වුනා,ඉඳගන්න
වාඩි වුනා,වාඩිවෙනවා
වාඩි වුනා,වාඩිවෙන්න
වාඩිවෙනවා,වාඩි වෙනවා
වාඩිවෙනවා,ඉඳගන්න
වාඩිවෙනවා,වාඩි වුනා
වාඩිවෙනවා,වාඩිවෙන්න
වාඩිවෙන්න,වාඩි වෙනවා
වාඩිවෙන්න,ඉඳගන්න
වාඩිවෙන්න,වාඩි වුනා
වාඩිවෙන්න,වාඩිවෙනවා
සාය,Skirt
නිදා ගන්නවා,Sleep
නිදාගන්න,Sleep
නිදාගන්නවා,Sleep
නිදා ගත්තා,Sleep
බුදියනවා,Sleep
නිදා ගන්නවා,නිදාගන්න
නිදා ගන්නවා,නිදාගන්නවා
නිදා ගන්නවා,නිදා ගත්තා
නිදා ගන්නවා,බුදියනවා
නිදාගන්න,නිදා ගන්නවා
නිදාගන්න,නිදාගන්නවා
නිදාගන්න,නිදා ගත්තා
නිදාගන්න,බුදියනවා
නිදාගන්නවා,නිදා ගන්නවා
නිදාගන්නවා,නිදාගන්න
නිදාගන්නවා,නිදා ගත්තා
නිදාගන්නවා,බුදියනවා
නිදා ගත්තා,නිදා ගන්නවා
නිදා ගත්තා,නිදාගන්න
නිදා ගත්තා,නිදාගන්නවා
නිදා ගත්තා,බුදියනවා
බුදියනවා,නිදා ගන්නවා
බුදියනවා,නිදාගන්න
බුදියනවා,නිදාගන්නවා
බුදියනවා,නිදා ගත්තා
පොඩි,Small
පුංචි,Small
පොඩි,පුංචි
පුංචි,පොඩි
හිනා වෙනවා,Smile
හිනා,Smile
Smile,Smile
හිනා වෙනවා,හිනා
හිනා වෙනවා,Smile
හිනා,හිනා වෙනවා
හිනා,Smile
Smile,හිනා වෙනවා
Smile,හිනා
නයා,Snake
නයින්,Snake
නයා,නයින්
නයින්,නයා
සමාජය,Society
මෘදු,Soft
පුතා,Son
පුතේ,Son
පිරිමි ළමයා,Son
පුතා,පුතේ
පුතා,පිරිමි ළමයා
පුතේ,පුතා
පුතේ,පිරිමි ළමයා
පිරිමි ළමයා,පුතා
පිරිමි ළමයා,පුතේ
සින්දුව,Song
ගීතය,Song
සිංදුව,Song
සින්දුව,ගීතය
සින්දුව,සිංදුව
ගීතය,සින්දුව
ගීතය,සිංදුව
සිංදුව,සින්දුව
සිංදුව,ගීතය
හැන්ද,Spoon
ලේනා,Squirrel
බඩ,Stomach
නවත්වන්න,Stop
නවතින්න,Stop
නැවැත්තුවා,Stop
නවත්වන්න,නවතින්න
නවත්වන්න,නැවැත්තුවා
නවතින්න,නවත්වන්න
නවතින්න,නැවැත්තුවා
නැවැත්තුවා,නවත්වන්න
නැවැත්තුවා,නවතින්න
වීදිය,Street
ශක්තිමත්,Strong
හැට්ටය,Structure
ව්‍යුහය,Structure
හැට්ටය,ව්‍යුහය
ව්‍යුහය,හැට්ටය
ශිෂ්‍යයා,Student
පාඩම් කරනවා,Study
පාඩම් කරන්න,Study
පාඩම් කළා,Study
ඉගෙනගන්න,Study
පාඩම් කරනවා,පාඩම් කරන්න
පාඩම් කරනවා,පාඩම් කළා
පාඩම් කරනවා,ඉගෙනගන්න
පාඩම් කරන්න,පාඩම් කරනවා
පාඩම් කරන්න,පාඩම් කළා
පාඩම් කරන්න,ඉගෙනගන්න
පාඩම් කළා,පාඩම් කරනවා
පාඩම් කළා,පාඩම් කරන්න
පාඩම් කළා,ඉගෙනගන්න
ඉගෙනගන්න,පාඩම් කරනවා
ඉගෙනගන්න,පාඩම් කරන්න
ඉගෙනගන්න,පාඩම් කළා
අඩු කිරීම,Subtraction
ඇඳුම,Suit
ඉරිදා,Sunday
අතු ගානවා,Sweep
අතු ගාන්න,Sweep
අතු ගෑවා,Sweep
අතු ගානවා,අතු ගාන්න
අතු ගානවා,අතු ගෑවා
අතු ගාන්න,අතු ගානවා
අතු ගාන්න,අතු ගෑවා
අතු ගෑවා,අතු ගානවා
අතු ගෑවා,අතු ගාන්න
පීනනවා,Swim
පීනන්න,Swim
පීනුවා,Swim
පීනනවා,පීනන්න
පීනනවා,පීනුවා
පීනන්න,පීනනවා
පීනන්න,පීනුවා
පීනුවා,පීනනවා
පීනුවා,පීනන්න
මේසය,Table
මේස,Table
මේසය,මේස
මේස,මේසය
ගන්නවා,Take
ගන්න,Take
ගත්තා,Take
ගන්නවා,ගන්න
ගන්නවා,ගත්තා
ගන්න,ගන්නවා
ගන්න,ගත්තා
ගත්තා,ගන්නවා
ගත්තා,ගන්න
කතා කරනවා,Talk
කතා කරන්න,Talk
කතා කළා,Talk
කතා,Talk
 කියන්න,Talk
Speak,Talk
Say,Talk
කතා කරනවා,කතා කරන්න
කතා කරනවා,කතා කළා
කතා කරනවා,කතා
කතා කරනවා, කියන්න
කතා කරනවා,Speak
කතා කරනවා,Say
කතා කරන්න,කතා කරනවා
කතා කරන්න,කතා කළා
කතා කරන්න,කතා
කතා කරන්න, කියන්න
කතා කරන්න,Speak
කතා කරන්න,Say
කතා කළා,කතා කරනවා
කතා කළා,කතා කරන්න
කතා කළා,කතා
කතා කළා, කියන්න
කතා කළා,Speak
කතා කළා,Say
කතා,කතා කරනවා
කතා,කතා කරන්න
කතා,කතා කළා
කතා, කියන්න
කතා,Speak
කතා,Say
 කියන්න,කතා කරනවා
 කියන්න,කතා කරන්න
 කියන්න,කතා කළා
 කියන්න,කතා
 කියන්න,Speak
 කියන්න,Say
Speak,කතා කරනවා
Speak,කතා කරන්න
Speak,කතා කළා
Speak,කතා
Speak, කියන්න
Speak,Say
Say,කතා කරනවා
Say,කතා කරන්න
Say,කතා කළා
Say,කතා
Say, කියන්න
Say,Speak
තේ,Tea
උගන්වනවා,Teach
උගන්වන්න,Teach
ඉගැන්නුවා,Teach
උගන්වනවා,උගන්වන්න
උගන්වනවා,ඉගැන්නුවා
උගන්වන්න,උගන්වනවා
උගන්වන්න,ඉගැන්නුවා
ඉගැන්නුවා,උගන්වනවා
ඉගැන්නුවා,උගන්වන්න
ගුරුවරයා,Teacher
ගුරුතුමා,Teacher
සර්,Teacher
ගුරුවරිය,Teacher
ගුරුතුමී,Teacher
මිස්,Teacher
ගුරුමිය,Teacher
ගුරුවරයා,ගුරුතුමා
ගුරුවරයා,සර්
ගුරුවරයා,ගුරුවරිය
ගුරුවරයා,ගුරුතුමී
ගුරුවරයා,මිස්
ගුරුවරයා,ගුරුමිය
ගුරුතුමා,ගුරුවරයා
ගුරුතුමා,සර්
ගුරුතුමා,ගුරුවරිය
ගුරුතුමා,ගුරුතුමී
ගුරුතුමා,මිස්
ගුරුතුමා,ගුරුමිය
සර්,ගුරුවරයා
සර්,ගුරුතුමා
සර්,ගුරුවරිය
සර්,ගුරුතුමී
සර්,මිස්
සර්,ගුරුමිය
ගුරුවරිය,ගුරුවරයා
ගුරුවරිය,ගුරුතුමා
ගුරුවරිය,සර්
ගුරුවරිය,ගුරුතුමී
ගුරුවරිය,මිස්
ගුරුවරිය,ගුරුමිය
ගුරුතුමී,ගුරුවරයා
ගුරුතුමී,ගුරුතුමා
ගුරුතුමී,සර්
ගුරුතුමී,ගුරුවරිය
ගුරුතුමී,මිස්
ගුරුතුමී,ගුරුමිය
මිස්,ගුරුවරයා
මිස්,ගුරුතුමා
මිස්,සර්
මිස්,ගුරුවරිය
